class_id,replicate,experiment_id,student_id,scenario,scenario_label,seed,model_version,day,temperature_c,thermal_performance,degree_days,cumulative_degree_days,hydration_pct,nutrient_pct,root_health_pct,plant_health_pct,host_quality_index,enemy_pressure,nymphs_modelled,apterous_adults_modelled,alate_adults_modelled,total_aphids_modelled,nymphs_observed,apterous_adults_observed,alate_adults_observed,total_aphids_observed,fecundity_per_adult,new_nymphs,matured_nymphs,alate_fraction,mortality_rate,mortality_count,alate_emigrants,lambda_from_day_0,intervention,event_note
aphidsim_tutorial,6,Drought_06_drought_5120,Drought_06,drought,Water-stressed host,5120,2.1.0,10,21.6,0.993,17.6,192.8,11.1,38.8,84.2,41,0.274,0,768.33,130.73,34.56,933.62,824,125,34,983,0.917,118.77,28.44,0.372,0.0856,80.82,3.8,16.975,restricted water +14%,intervention: restricted water +14%
aphidsim_tutorial,6,Drought_06_drought_5120,Drought_06,drought,Water-stressed host,5120,2.1.0,11,19.5,1,15.5,208.3,11.5,33.9,81.8,38.5,0.25,0,773.73,137.41,37.35,948.49,709,129,37,875,0.761,106.01,27.04,0.384,0.0887,86.75,4.38,17.245,restricted water +14%,intervention: restricted water +14%
aphidsim_tutorial,6,Drought_06_drought_5120,Drought_06,drought,Water-stressed host,5120,2.1.0,12,19.1,1,15.1,223.4,12,28.9,79.4,35.9,0.227,0,780.58,141.88,38.81,961.28,867,143,35,1045,0.735,107.86,25.04,0.392,0.0909,90.28,4.8,17.478,restricted water +14%,intervention: restricted water +14%
aphidsim_tutorial,6,Drought_06_drought_5120,Drought_06,drought,Water-stressed host,5120,2.1.0,13,18.7,1,14.7,238.1,12.6,23.9,77,33.4,0.204,0,783.92,144.4,39.22,967.54,771,138,39,948,0.692,104.9,23.12,0.4,0.093,93.59,5.05,17.592,restricted water +14%,host plant visibly stressed; intervention: restricted water +14%
aphidsim_tutorial,6,Drought_06_drought_5120,Drought_06,drought,Water-stressed host,5120,2.1.0,14,18.1,0.997,14.1,252.2,13.4,32.8,74.6,36.8,0.235,0,800.17,148.88,40.67,989.72,773,161,40,974,0.773,119.24,26.01,0.394,0.0909,92,5.05,17.995,restricted water +14%; low-dose fertiliser +14%,intervention: restricted water +14%; low-dose fertiliser +14%
aphidsim_tutorial,6,Drought_06_drought_5120,Drought_06,drought,Water-stressed host,5120,2.1.0,15,17.2,0.991,13.2,265.4,14,27.7,72.2,34.3,0.212,0,824.44,151.4,41.12,1016.96,825,153,39,1017,0.812,129.15,24.22,0.402,0.0933,96.6,5.31,18.49,restricted water +14%,host plant visibly stressed; intervention: restricted water +14%
aphidsim_tutorial,6,Drought_06_drought_5120,Drought_06,drought,Water-stressed host,5120,2.1.0,16,18.3,0.998,14.3,279.7,14.6,22.5,69.8,31.7,0.189,0,826.98,152.38,40.97,1020.34,788,144,40,972,0.686,110.88,22.91,0.412,0.0959,102.06,5.44,18.552,restricted water +14%,host plant visibly stressed; intervention: restricted water +14%
aphidsim_tutorial,6,Drought_06_drought_5120,Drought_06,drought,Water-stressed host,5120,2.1.0,17,19.5,1,15.5,295.2,14.9,17.5,67.4,29.1,0.167,0,804.09,151.72,40.01,995.82,782,161,38,981,0.524,85.25,20.85,0.418,0.0977,104.3,5.47,18.106,restricted water +14%,host plant visibly stressed; intervention: restricted water +14%
aphidsim_tutorial,6,Drought_06_drought_5120,Drought_06,drought,Water-stressed host,5120,2.1.0,18,19,1,15,310.2,15.4,12.4,65,26.5,0.146,0,788.67,149.41,38.13,976.22,836,146,36,1018,0.547,88.4,18.19,0.419,0.0986,102.64,5.36,17.749,restricted water +14%,host plant visibly stressed; intervention: restricted water +14%
aphidsim_tutorial,6,Drought_06_drought_5120,Drought_06,drought,Water-stressed host,5120,2.1.0,19,21.2,0.995,17.2,327.4,28.7,7.4,64.7,28.8,0.164,0,787.01,147.81,36.88,971.7,776,151,38,965,0.628,99.81,18.6,0.414,0.0973,99.27,5.07,17.667,water +25%,irrigation restriction ends; host plant visibly stressed; intervention: water +25%
aphidsim_tutorial,6,Drought_06_drought_5120,Drought_06,drought,Water-stressed host,5120,2.1.0,20,21.5,0.993,17.5,344.9,42,2.4,64.5,31,0.183,0,788.57,147.64,36.61,972.82,778,146,38,962,0.657,103.21,20.3,0.409,0.0957,97.22,4.86,17.688,water +25%,host plant visibly stressed; intervention: water +25%
aphidsim_tutorial,6,Drought_06_drought_5120,Drought_06,drought,Water-stressed host,5120,2.1.0,21,23.4,0.975,19.4,364.3,29.7,11.4,64.2,30.7,0.18,0,779.65,147.19,36.22,963.06,744,145,34,923,0.59,92.55,19.84,0.409,0.0958,97.48,4.83,17.51,low-dose fertiliser +14%,host plant visibly stressed; intervention: low-dose fertiliser +14%
aphidsim_tutorial,6,Drought_06_drought_5120,Drought_06,drought,Water-stressed host,5120,2.1.0,22,24.6,0.956,20.6,384.9,42,6.5,64,32.6,0.197,0,771.14,147.66,36.3,955.1,818,148,34,1000,0.586,91.6,20.79,0.404,0.0942,94.83,4.74,17.365,water +25%,host plant visibly stressed; intervention: water +25%
aphidsim_tutorial,6,Drought_06_drought_5120,Drought_06,drought,Water-stressed host,5120,2.1.0,23,24.4,0.96,20.4,405.3,29.5,1.6,63.7,26.3,0.144,0,759.06,144.55,34.36,937.97,812,138,35,985,0.546,85.5,15.96,0.415,0.098,97.79,4.83,17.054,,host plant visibly stressed
aphidsim_tutorial,6,Drought_06_drought_5120,Drought_06,drought,Water-stressed host,5120,2.1.0,24,25.8,0.923,21.8,427.1,41.5,0,63.5,29.6,0.171,0,750.84,142.33,33.09,926.27,765,140,38,943,0.569,87.14,16.48,0.408,0.0962,94.32,4.52,16.841,water +25%,host plant visibly stressed; intervention: water +25%
aphidsim_tutorial,6,Drought_06_drought_5120,Drought_06,drought,Water-stressed host,5120,2.1.0,25,24.7,0.953,20.7,447.8,29,0,63.2,25.4,0.137,0,727.1,138.07,30.84,896.01,738,137,27,902,0.464,69.9,13.43,0.416,0.0989,95.75,4.41,16.291,,host plant visibly stressed
aphidsim_tutorial,6,Drought_06_drought_5120,Drought_06,drought,Water-stressed host,5120,2.1.0,26,24.4,0.96,20.4,468.2,41.6,0,63,29.5,0.17,0,715,136.17,30.08,881.25,705,132,31,868,0.54,78.71,15.8,0.403,0.0955,89.45,4.03,16.023,water +25%,host plant visibly stressed; intervention: water +25%
aphidsim_tutorial,6,Drought_06_drought_5120,Drought_06,drought,Water-stressed host,5120,2.1.0,27,24.2,0.963,20.2,488.4,29.4,0,62.7,25.4,0.137,0,694.66,132.38,28.3,855.34,673,140,25,838,0.473,67.91,12.9,0.408,0.0976,89.86,3.96,15.552,,host plant visibly stressed
aphidsim_tutorial,6,Drought_06_drought_5120,Drought_06,drought,Water-stressed host,5120,2.1.0,28,23.5,0.974,19.5,507.9,42.3,9.2,62.5,33.5,0.205,0,715.56,134.05,29.46,879.07,733,134,30,897,0.776,108.21,19.41,0.383,0.0905,80.9,3.58,15.983,water +25%; low-dose fertiliser +14%,host plant visibly stressed; intervention: water +25%; low-dose fertiliser +14%
aphidsim_tutorial,7,Drought_07_drought_5203,Drought_07,drought,Water-stressed host,5203,2.1.0,0,21.7,0.992,0,0,64,78,93,77.1,0.686,0,25.38,21.62,0,47,26,19,0,45,0,0,0,0,0,0,0,1,,setup observation
aphidsim_tutorial,7,Drought_07_drought_5203,Drought_07,drought,Water-stressed host,5203,2.1.0,1,24.5,0.958,20.5,20.5,54.2,75.3,93.9,73,0.634,0,103.57,22.45,0.23,126.25,110,21,3,134,3.764,81.37,1.91,0.12,0.0461,2.12,0,2.686,,
aphidsim_tutorial,7,Drought_07_drought_5203,Drought_07,drought,Water-stressed host,5203,2.1.0,2,24.6,0.956,20.6,41.1,44.2,72.5,93.7,68.4,0.577,0,165.31,27.64,1.21,194.15,168,28,0,196,3.311,74.52,7.17,0.141,0.0502,6.6,0.02,4.131,,
aphidsim_tutorial,7,Drought_07_drought_5203,Drought_07,drought,Water-stressed host,5203,2.1.0,3,24.6,0.956,20.6,61.7,33.9,69.5,93.4,63.7,0.52,0,231.68,35.02,2.74,269.44,259,36,3,298,3.097,86.54,10.38,0.164,0.0548,11.15,0.1,5.733,,
aphidsim_tutorial,7,Drought_07_drought_5203,Drought_07,drought,Water-stressed host,5203,2.1.0,4,24.7,0.953,20.7,82.4,48.3,66.2,94.3,67.3,0.564,0,278.87,46.38,4.96,330.21,302,48,3,353,2.126,75.91,15.55,0.167,0.0526,14.91,0.23,7.026,water +25%,intervention: water +25%
aphidsim_tutorial,7,Drought_07_drought_5203,Drought_07,drought,Water-stressed host,5203,2.1.0,5,23.6,0.973,19.6,102,37.7,62.7,94.1,62.3,0.503,0,379.34,58.07,7.55,444.96,385,60,7,452,2.836,135.08,17.3,0.192,0.0575,19.9,0.44,9.467,,
aphidsim_tutorial,7,Drought_07_drought_5203,Drought_07,drought,Water-stressed host,5203,2.1.0,6,24.5,0.958,20.5,122.5,26.5,58.9,93.8,56.9,0.442,0,461.59,70.71,11.07,543.37,450,66,8,524,2.15,128.89,20.58,0.231,0.0636,29.74,0.73,11.561,,
aphidsim_tutorial,7,Drought_07_drought_5203,Drought_07,drought,Water-stressed host,5203,2.1.0,7,23.1,0.979,19.1,141.6,12.8,54.8,91.4,50.1,0.367,0,546.83,82.79,15.13,644.75,549,77,15,641,1.938,142.43,22.35,0.269,0.0699,39.9,1.15,13.718,,irrigation restriction begins
aphidsim_tutorial,7,Drought_07_drought_5203,Drought_07,drought,Water-stressed host,5203,2.1.0,8,22.2,0.988,18.2,159.8,13.2,50.5,89,47.8,0.343,0,587.71,95.09,19.82,702.62,569,102,19,690,1.266,109.63,25.09,0.3,0.0739,50.1,1.66,14.949,restricted water +14%,intervention: restricted water +14%
aphidsim_tutorial,7,Drought_07_drought_5203,Drought_07,drought,Water-stressed host,5203,2.1.0,9,22.1,0.989,18.1,177.9,13.2,46,86.6,45.3,0.317,0,681.11,106,24.06,811.17,686,100,22,808,1.676,167.65,25.31,0.32,0.0771,56.84,2.26,17.259,restricted water +14%,intervention: restricted water +14%
aphidsim_tutorial,7,Drought_07_drought_5203,Drought_07,drought,Water-stressed host,5203,2.1.0,10,20.6,0.998,16.6,194.5,13.5,41.2,84.2,42.8,0.292,0,736.65,116.34,28.72,881.71,766,120,29,915,1.279,143.21,27.43,0.351,0.0819,69.77,2.89,18.76,restricted water +14%,intervention: restricted water +14%
aphidsim_tutorial,7,Drought_07_drought_5203,Drought_07,drought,Water-stressed host,5203,2.1.0,11,20.4,0.999,16.4,210.9,13.7,36.3,81.8,40.2,0.267,0,765.42,125.03,32.75,923.2,716,129,31,876,1.008,124.46,27.45,0.371,0.0858,79.41,3.57,19.643,restricted water +14%,intervention: restricted water +14%
aphidsim_tutorial,7,Drought_07_drought_5203,Drought_07,drought,Water-stressed host,5203,2.1.0,12,19.3,1,15.3,226.2,14.1,31.3,79.4,37.7,0.243,0,797.92,131.66,35.64,965.23,805,142,36,983,0.993,132.27,26.29,0.384,0.0889,86.09,4.15,20.537,restricted water +14%,intervention: restricted water +14%
aphidsim_tutorial,7,Drought_07_drought_5203,Drought_07,drought,Water-stressed host,5203,2.1.0,13,19.2,1,15.2,241.4,14.6,26.3,77,35.1,0.219,0,791.13,136.4,37.56,965.08,849,138,40,1027,0.694,97.6,25.12,0.397,0.092,93.13,4.61,20.534,restricted water +14%,intervention: restricted water +14%
aphidsim_tutorial,7,Drought_07_drought_5203,Drought_07,drought,Water-stressed host,5203,2.1.0,14,19,1,15,256.4,15,35.3,74.6,38.4,0.25,0,810.92,142.86,40.05,993.82,839,138,43,1020,0.852,124.18,27.8,0.39,0.0896,90.64,4.8,21.145,restricted water +14%; low-dose fertiliser +14%,intervention: restricted water +14%; low-dose fertiliser +14%
aphidsim_tutorial,7,Drought_07_drought_5203,Drought_07,drought,Water-stressed host,5203,2.1.0,15,18.4,0.999,14.4,270.8,15.6,30.1,72.2,35.8,0.226,0,828.79,147.18,41.39,1017.36,877,156,41,1074,0.817,124.9,26.11,0.4,0.0924,96.15,5.2,21.646,restricted water +14%,intervention: restricted water +14%
aphidsim_tutorial,7,Drought_07_drought_5203,Drought_07,drought,Water-stressed host,5203,2.1.0,16,19.1,1,15.1,285.9,15.8,25,69.8,33.2,0.202,0,840.69,149.59,41.79,1032.08,797,156,39,992,0.77,121.28,24.41,0.409,0.0949,101.11,5.45,21.959,restricted water +14%,host plant visibly stressed; intervention: restricted water +14%
aphidsim_tutorial,7,Drought_07_drought_5203,Drought_07,drought,Water-stressed host,5203,2.1.0,17,19.6,1,15.6,301.5,16,19.9,67.4,30.5,0.179,0,814.72,150.16,41.28,1006.16,813,152,41,1006,0.529,84.68,22.39,0.416,0.0972,105.03,5.57,21.408,restricted water +14%,host plant visibly stressed; intervention: restricted water +14%
aphidsim_tutorial,7,Drought_07_drought_5203,Drought_07,drought,Water-stressed host,5203,2.1.0,18,20.2,0.999,16.2,317.7,2.1,14.8,65,23.2,0.12,0,798.14,146.24,38.11,982.48,779,149,39,967,0.549,88.11,15.9,0.427,0.1009,106.2,5.59,20.904,,host plant visibly stressed
aphidsim_tutorial,7,Drought_07_drought_5203,Drought_07,drought,Water-stressed host,5203,2.1.0,19,21.5,0.993,17.5,335.2,15.5,9.9,62.6,24.9,0.133,0,762.81,143.08,35.83,941.72,749,140,37,926,0.428,66.7,16.2,0.422,0.0996,102.35,5.12,20.037,water +25%,irrigation restriction ends; host plant visibly stressed; intervention: water +25%
aphidsim_tutorial,7,Drought_07_drought_5203,Drought_07,drought,Water-stressed host,5203,2.1.0,20,22.1,0.989,18.1,353.3,28.8,5,62.3,27.2,0.151,0,740.11,140.94,34.31,915.36,760,144,31,935,0.487,74.09,16.71,0.412,0.0972,95.71,4.74,19.476,water +25%,host plant visibly stressed; intervention: water +25%
aphidsim_tutorial,7,Drought_07_drought_5203,Drought_07,drought,Water-stressed host,5203,2.1.0,21,23.3,0.977,19.3,372.6,41.6,14.1,62.1,35.2,0.22,0,758.8,143.34,35.25,937.39,806,139,33,978,0.759,113.56,22.05,0.391,0.0911,87.14,4.4,19.944,water +25%; low-dose fertiliser +14%,intervention: water +25%; low-dose fertiliser +14%
aphidsim_tutorial,7,Drought_07_drought_5203,Drought_07,drought,Water-stressed host,5203,2.1.0,22,24.1,0.965,20.1,392.7,29.1,9.2,61.8,28.9,0.165,0,767.21,142,34.26,943.47,782,135,37,954,0.687,104.6,17.66,0.407,0.0958,93.89,4.63,20.074,,host plant visibly stressed
aphidsim_tutorial,7,Drought_07_drought_5203,Drought_07,drought,Water-stressed host,5203,2.1.0,23,25.7,0.927,21.7,414.4,41,4.2,61.6,30.7,0.18,0,798.64,141.5,33.88,974.02,809,136,33,978,0.853,128.5,18.58,0.404,0.0947,93.47,4.48,20.724,water +25%,host plant visibly stressed; intervention: water +25%
aphidsim_tutorial,7,Drought_07_drought_5203,Drought_07,drought,Water-stressed host,5203,2.1.0,24,25.3,0.939,21.3,435.7,28.1,0,61.3,24.6,0.131,0,767.35,137.92,32.02,937.29,726,126,35,887,0.464,69.56,14.81,0.422,0.0998,101.73,4.55,19.942,,host plant visibly stressed
aphidsim_tutorial,7,Drought_07_drought_5203,Drought_07,drought,Water-stressed host,5203,2.1.0,25,24.6,0.956,20.6,456.3,40.6,0,61.1,28.7,0.163,0,753.08,135.82,31.11,920.01,770,140,32,942,0.564,82.37,16.03,0.412,0.0973,95.41,4.24,19.575,water +25%,host plant visibly stressed; intervention: water +25%
aphidsim_tutorial,7,Drought_07_drought_5203,Drought_07,drought,Water-stressed host,5203,2.1.0,26,24.4,0.96,20.4,476.7,28.2,0,60.8,24.5,0.13,0,719.53,131.8,29.12,880.45,716,125,27,868,0.419,60.13,12.97,0.416,0.0992,95.55,4.15,18.733,,host plant visibly stressed
aphidsim_tutorial,7,Drought_07_drought_5203,Drought_07,drought,Water-stressed host,5203,2.1.0,27,23.4,0.975,19.4,496.1,41.2,0,60.6,28.7,0.164,0,709.79,130.13,28.56,868.48,677,126,28,831,0.574,79.87,15.32,0.402,0.0956,88.04,3.8,18.478,water +25%,host plant visibly stressed; intervention: water +25%
aphidsim_tutorial,7,Drought_07_drought_5203,Drought_07,drought,Water-stressed host,5203,2.1.0,28,22.6,0.984,18.6,514.7,29.5,9.3,60.3,28.7,0.164,0,704.7,129.6,28.59,862.89,724,135,29,888,0.609,83.56,16.54,0.396,0.0941,85.46,3.69,18.359,low-dose fertiliser +14%,host plant visibly stressed; intervention: low-dose fertiliser +14%
aphidsim_tutorial,8,Drought_08_drought_5286,Drought_08,drought,Water-stressed host,5286,2.1.0,0,22.1,0.989,0,0,64,78,93,77.1,0.686,0,30.78,26.22,0,57,29,23,0,52,0,0,0,0,0,0,0,1,,setup observation
aphidsim_tutorial,8,Drought_08_drought_5286,Drought_08,drought,Water-stressed host,5286,2.1.0,1,24.4,0.96,20.4,20.4,54.1,75.2,93.9,72.9,0.633,0,139.42,27.22,0.28,166.93,146,26,0,172,4.291,112.5,2.32,0.121,0.0461,2.57,0,2.929,,
aphidsim_tutorial,8,Drought_08_drought_5286,Drought_08,drought,Water-stressed host,5286,2.1.0,2,24.6,0.956,20.6,41,43.9,72.2,93.7,68.2,0.575,0,210.51,34.24,1.66,246.41,224,35,1,260,3.236,88.33,9.62,0.147,0.0506,8.82,0.02,4.323,,
aphidsim_tutorial,8,Drought_08_drought_5286,Drought_08,drought,Water-stressed host,5286,2.1.0,3,24.1,0.965,20.1,61.1,33.6,69.1,93.4,63.4,0.517,0,266.18,43.57,3.72,313.47,258,38,5,301,2.354,81.56,13.26,0.173,0.0556,14.36,0.14,5.499,,
aphidsim_tutorial,8,Drought_08_drought_5286,Drought_08,drought,Water-stressed host,5286,2.1.0,4,24.5,0.958,20.5,81.6,47.7,65.5,94.3,66.8,0.558,0,384.22,56.23,6.34,446.79,373,52,7,432,3.399,151.22,17.82,0.177,0.0535,17.58,0.32,7.838,water +25%,intervention: water +25%
aphidsim_tutorial,8,Drought_08_drought_5286,Drought_08,drought,Water-stressed host,5286,2.1.0,5,23.8,0.97,19.8,101.4,36.7,61.7,94.1,61.5,0.494,0,469.51,71.57,10.48,551.56,493,67,11,571,2.309,133.5,23.37,0.22,0.0599,28.13,0.6,9.677,,
aphidsim_tutorial,8,Drought_08_drought_5286,Drought_08,drought,Water-stressed host,5286,2.1.0,6,23.8,0.97,19.8,121.2,25.3,57.6,93.8,56,0.431,0,544.16,86.14,15.22,645.52,557,88,15,660,1.799,133.5,25.19,0.26,0.0664,38.47,1.07,11.325,,
aphidsim_tutorial,8,Drought_08_drought_5286,Drought_08,drought,Water-stressed host,5286,2.1.0,7,22.6,0.984,18.6,139.8,11.3,53.1,91.4,48.9,0.354,0,670.69,98.82,20.04,789.56,714,99,22,835,2.169,195.13,25.74,0.297,0.0729,49.43,1.67,13.852,,irrigation restriction begins
aphidsim_tutorial,8,Drought_08_drought_5286,Drought_08,drought,Water-stressed host,5286,2.1.0,8,23,0.98,19,158.8,10.8,48.3,89,46.1,0.325,0,747.52,111.58,25.94,885.03,760,113,26,899,1.571,163.1,29.34,0.338,0.0786,65.27,2.36,15.527,restricted water +14%,intervention: restricted water +14%
aphidsim_tutorial,8,Drought_08_drought_5286,Drought_08,drought,Water-stressed host,5286,2.1.0,9,21.9,0.991,17.9,176.7,10.4,43.4,86.6,43.3,0.297,0,777.13,122.94,31.56,931.63,769,121,33,923,1.079,127.44,30.45,0.364,0.0835,77.66,3.18,16.344,restricted water +14%,intervention: restricted water +14%
aphidsim_tutorial,8,Drought_08_drought_5286,Drought_08,drought,Water-stressed host,5286,2.1.0,10,21,0.996,17,193.7,10.2,38.3,84.2,40.5,0.27,0,837.69,131.94,35.8,1005.44,815,124,34,973,1.244,162.79,29.28,0.379,0.0869,85.02,3.97,17.639,restricted water +14%,intervention: restricted water +14%
aphidsim_tutorial,8,Drought_08_drought_5286,Drought_08,drought,Water-stressed host,5286,2.1.0,11,21.2,0.995,17.2,210.9,9.8,33.2,81.8,37.7,0.243,0,824.32,138.93,39.15,1002.4,850,137,40,1027,0.696,97.99,28.76,0.397,0.0913,96.4,4.63,17.586,restricted water +14%,intervention: restricted water +14%
aphidsim_tutorial,8,Drought_08_drought_5286,Drought_08,drought,Water-stressed host,5286,2.1.0,12,20.3,0.999,16.3,227.2,9.8,28.1,79.4,34.9,0.217,0,813.9,143.24,40.62,997.75,821,147,42,1010,0.662,98.4,25.85,0.403,0.0932,97.94,5.11,17.504,restricted water +14%,host plant visibly stressed; intervention: restricted water +14%
aphidsim_tutorial,8,Drought_08_drought_5286,Drought_08,drought,Water-stressed host,5286,2.1.0,13,19.5,1,15.5,242.7,10.1,23.1,77,32.3,0.194,0,800.38,145.28,40.69,986.35,733,140,41,914,0.607,93.11,23.2,0.408,0.0949,99.16,5.34,17.304,restricted water +14%,host plant visibly stressed; intervention: restricted water +14%
aphidsim_tutorial,8,Drought_08_drought_5286,Drought_08,drought,Water-stressed host,5286,2.1.0,14,19.9,1,15.9,258.6,10.2,32,74.6,35.4,0.222,0,824.76,149.12,41.67,1015.56,832,165,40,1037,0.835,129.78,25.59,0.399,0.0923,95.28,5.28,17.817,restricted water +14%; low-dose fertiliser +14%,intervention: restricted water +14%; low-dose fertiliser +14%
aphidsim_tutorial,8,Drought_08_drought_5286,Drought_08,drought,Water-stressed host,5286,2.1.0,15,19.6,1,15.6,274.2,10.4,26.9,72.2,32.8,0.198,0,798.7,151.06,41.81,991.57,811,151,44,1006,0.518,82.63,23.93,0.409,0.0951,101.11,5.5,17.396,restricted water +14%,host plant visibly stressed; intervention: restricted water +14%
aphidsim_tutorial,8,Drought_08_drought_5286,Drought_08,drought,Water-stressed host,5286,2.1.0,16,20.1,0.999,16.1,290.3,10.5,21.8,69.8,30.1,0.175,0,801.93,150.93,40.7,993.56,780,158,36,974,0.663,107.13,21,0.411,0.0961,99.61,5.53,17.431,restricted water +14%,host plant visibly stressed; intervention: restricted water +14%
aphidsim_tutorial,8,Drought_08_drought_5286,Drought_08,drought,Water-stressed host,5286,2.1.0,17,20.5,0.998,16.5,306.8,10.5,16.8,67.4,27.4,0.153,0,785.71,149.23,38.96,973.9,806,149,37,992,0.543,87.47,18.88,0.417,0.0979,101.7,5.43,17.086,restricted water +14%,host plant visibly stressed; intervention: restricted water +14%
aphidsim_tutorial,8,Drought_08_drought_5286,Drought_08,drought,Water-stressed host,5286,2.1.0,18,21.6,0.993,17.6,324.4,10.2,11.8,65,24.6,0.131,0,772.44,146.04,36.56,955.04,806,148,34,988,0.548,87.07,16.37,0.419,0.099,100.72,5.22,16.755,restricted water +14%,host plant visibly stressed; intervention: restricted water +14%
aphidsim_tutorial,8,Drought_08_drought_5286,Drought_08,drought,Water-stressed host,5286,2.1.0,19,22.7,0.983,18.7,343.1,23.2,6.9,64.7,26.8,0.148,0,757.78,143.45,34.82,936.05,692,129,34,855,0.538,83.54,16.58,0.415,0.0978,97.66,4.86,16.422,water +25%,irrigation restriction ends; host plant visibly stressed; intervention: water +25%
aphidsim_tutorial,8,Drought_08_drought_5286,Drought_08,drought,Water-stressed host,5286,2.1.0,20,23.2,0.978,19.2,362.3,36.1,2,64.5,28.9,0.165,0,755.7,142.15,33.97,931.81,774,140,36,950,0.619,94.15,17.76,0.407,0.0959,93.81,4.58,16.348,water +25%,host plant visibly stressed; intervention: water +25%
aphidsim_tutorial,8,Drought_08_drought_5286,Drought_08,drought,Water-stressed host,5286,2.1.0,21,23.1,0.979,19.1,381.4,24,11.2,64.2,28.7,0.163,0,751.47,140.84,33.23,925.54,724,132,33,889,0.608,91.61,17.55,0.407,0.0959,93.42,4.46,16.237,low-dose fertiliser +14%,host plant visibly stressed; intervention: low-dose fertiliser +14%
aphidsim_tutorial,8,Drought_08_drought_5286,Drought_08,drought,Water-stressed host,5286,2.1.0,22,24.2,0.963,20.2,401.6,36.6,6.3,64,30.7,0.181,0,738.23,140.62,33.13,911.98,788,142,36,966,0.55,82.06,18.74,0.402,0.0943,91.28,4.33,16,water +25%,host plant visibly stressed; intervention: water +25%
aphidsim_tutorial,8,Drought_08_drought_5286,Drought_08,drought,Water-stressed host,5286,2.1.0,23,24.6,0.956,20.6,422.2,24.1,1.5,63.7,24.5,0.13,0,723.23,137.04,31.11,891.38,713,145,33,891,0.517,76.97,14.01,0.411,0.0978,93.18,4.38,15.638,,host plant visibly stressed
aphidsim_tutorial,8,Drought_08_drought_5286,Drought_08,drought,Water-stressed host,5286,2.1.0,24,24.7,0.953,20.7,442.9,36.7,0,63.5,28,0.158,0,698.88,134.72,29.99,863.59,683,143,30,856,0.453,65.61,15.06,0.404,0.0959,89.34,4.07,15.151,water +25%,host plant visibly stressed; intervention: water +25%
aphidsim_tutorial,8,Drought_08_drought_5286,Drought_08,drought,Water-stressed host,5286,2.1.0,25,24.2,0.963,20.2,463.1,24.5,0,63.2,23.9,0.126,0,691.47,130.32,27.73,849.52,763,124,31,918,0.55,78.21,11.71,0.407,0.0979,88.34,3.94,14.904,,host plant visibly stressed
aphidsim_tutorial,8,Drought_08_drought_5286,Drought_08,drought,Water-stressed host,5286,2.1.0,26,24.1,0.965,20.1,483.2,37.4,0,63,28.1,0.159,0,696.14,128.23,27.01,851.37,665,131,29,825,0.655,89.84,14.2,0.397,0.095,84.4,3.59,14.936,water +25%,host plant visibly stressed; intervention: water +25%
